,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
21670,1960,3,0,2500.0,3500.0,3,1260000.0,1.0,3.0,7,10
21673,1930,2,0,7000.0,2400.0,2,1260000.0,2.0,2.0,3,31
21674,1915,2,0,2000.0,2080.0,2,1260000.0,1.0,2.0,11,14
21729,1925,2,0,4000.0,2444.0,2,1255000.0,2.0,2.75,1,26
22195,1930,2,0,2383.0,2242.0,2,1250000.0,1.0,2.0,10,11
22196,1925,6,0,4830.0,3600.0,6,1250000.0,2.0,2.0,12,22
22197,1925,2,0,3625.0,2504.0,2,1250000.0,2.0,2.0,2,28
22198,1925,2,0,1992.0,3085.0,2,1250000.0,1.0,2.0,9,18
22199,1925,2,0,4000.0,1824.0,2,1250000.0,2.0,2.0,11,20
22200,1901,2,0,1910.0,2240.0,2,1250000.0,1.0,2.0,12,7
22201,1910,2,0,2000.0,2392.0,2,1250000.0,1.0,2.0,3,6
22202,1930,2,0,3106.0,3190.0,2,1250000.0,1.0,2.0,5,25
22203,1910,2,0,1500.0,2400.0,2,1250000.0,1.0,2.0,8,14
22204,2004,2,0,820.0,1800.0,2,1250000.0,1.0,3.0,2,22
22205,2004,3,0,2500.0,2925.0,3,1250000.0,1.0,3.0,12,21
22206,1910,3,0,1900.0,2394.0,3,1250000.0,1.0,2.0,10,17
22207,2005,3,0,2000.0,2475.0,3,1250000.0,1.0,3.0,2,10
22208,1899,3,0,1600.0,3600.0,3,1250000.0,1.0,3.0,5,24
22209,1899,3,0,1850.0,2960.0,3,1250000.0,1.0,3.0,4,28
22210,0,0,0,2300.0,0.0,0,1250000.0,0.0,0.0,2,10
22213,1910,4,1,2000.0,2160.0,5,1250000.0,1.0,3.0,5,18
22215,1925,2,0,2431.0,2480.0,2,1250000.0,1.0,2.0,11,15
22216,1924,6,0,2750.0,5775.0,6,1250000.0,1.0,3.0,12,21
22222,1920,1,0,2517.0,1600.0,1,1250000.0,2.0,2.0,11,20
22223,1945,2,0,1854.0,2185.0,2,1250000.0,1.0,2.0,11,21
22224,1925,2,0,2500.0,2400.0,2,1250000.0,1.0,2.0,12,27
22225,1920,2,0,2000.0,1721.0,2,1250000.0,1.0,2.0,8,29
22226,1910,2,0,2003.0,2160.0,2,1250000.0,1.0,2.0,8,2
22227,1925,2,0,2003.0,2000.0,2,1250000.0,1.0,2.0,4,20
22228,1973,3,0,2000.0,2308.0,3,1250000.0,1.0,2.0,3,29
22233,1901,2,0,1857.0,2400.0,2,1250000.0,1.0,2.0,7,19
22234,1901,2,0,1667.0,1368.0,2,1250000.0,1.0,2.0,12,28
22235,1910,3,0,2000.0,3000.0,3,1250000.0,1.0,3.0,7,14
22236,1910,6,0,1800.0,3445.0,6,1250000.0,1.0,3.0,2,2
22237,1910,3,0,1900.0,3600.0,3,1250000.0,1.0,3.0,2,21
22238,1910,3,0,1950.0,3219.0,3,1250000.0,1.0,3.0,6,2
22239,1931,6,0,2800.0,4200.0,6,1250000.0,1.0,3.0,8,2
22240,1905,6,0,2500.0,4875.0,6,1250000.0,1.0,3.0,8,29
22241,1931,4,1,2500.0,4125.0,5,1250000.0,1.0,3.0,12,4
22242,1931,0,1,2500.0,2500.0,1,1250000.0,1.0,1.0,9,6
22243,1910,1,0,1995.0,2885.0,1,1250000.0,1.0,2.0,1,6
22244,1901,1,0,1750.0,2008.0,1,1250000.0,1.0,2.0,8,17
22245,1905,1,0,2555.0,2553.0,1,1250000.0,1.0,2.0,4,20
22246,1910,2,0,2000.0,3432.0,2,1250000.0,1.0,2.0,11,13
22247,1899,3,0,1748.0,2634.0,3,1250000.0,1.0,3.0,2,14
22248,0,0,0,2500.0,0.0,0,1250000.0,0.0,0.0,11,30
22253,1925,1,0,3000.0,1800.0,1,1250000.0,2.0,2.0,8,17
22254,1915,2,0,2033.0,3300.0,2,1250000.0,1.0,2.0,8,17
22255,1920,2,0,2000.0,2000.0,2,1250000.0,1.0,2.0,3,1
22256,1925,1,0,2500.0,2033.0,1,1250000.0,1.0,2.0,1,19
22257,1915,1,0,3000.0,2599.0,1,1250000.0,2.0,2.75,2,15
22258,1910,1,0,2000.0,1540.0,1,1250000.0,1.0,2.0,11,13
22259,1910,2,1,1700.0,3300.0,3,1250000.0,1.0,3.0,3,30
22260,1910,3,0,2000.0,2400.0,3,1250000.0,1.0,2.0,9,12
22261,1920,1,0,1550.0,1320.0,1,1250000.0,1.0,2.0,8,21
22267,1935,2,0,9000.0,3036.0,2,1250000.0,1.0,2.5,11,9
22268,1925,3,0,2000.0,4080.0,3,1250000.0,1.0,2.0,8,10
22269,0,3,0,2250.0,2862.0,3,1250000.0,1.0,3.0,6,12
22270,1901,2,0,2000.0,2700.0,2,1250000.0,1.0,2.0,12,27
22271,1910,3,0,1700.0,2700.0,3,1250000.0,1.0,3.0,9,7
22272,1925,2,0,2450.0,2816.0,2,1250000.0,1.0,2.0,12,20
22280,1910,2,0,1669.0,1920.0,2,1250000.0,1.0,2.0,9,13
22281,1925,2,0,2003.0,2060.0,2,1250000.0,1.0,2.0,9,25
22282,1925,6,0,2587.0,4000.0,6,1250000.0,1.0,3.0,8,9
22283,1931,6,0,2033.0,3354.0,6,1250000.0,1.0,3.0,3,27
22284,1930,2,0,2500.0,2248.0,2,1250000.0,1.0,2.0,5,15
22382,2014,2,0,1667.0,3316.0,2,1249000.0,0.0,4.0,6,16
22383,1930,2,0,1667.0,2256.0,2,1249000.0,1.0,2.0,3,28
22389,1920,2,0,2003.0,1968.0,2,1248000.0,1.0,2.0,7,20
22432,1920,2,0,2400.0,2120.0,2,1245000.0,1.0,2.0,11,14
22498,1930,2,0,1875.0,2076.0,2,1240000.0,1.0,2.0,5,26
22499,1901,2,0,2003.0,1920.0,2,1240000.0,1.0,2.0,7,20
22501,1920,2,0,4000.0,2322.0,2,1240000.0,2.0,2.5,12,6
22502,1901,1,0,3000.0,1982.0,1,1240000.0,2.0,2.75,10,17
22504,1899,2,0,2000.0,960.0,2,1240000.0,2.0,2.0,2,22
22506,1899,2,0,1853.0,1368.0,2,1240000.0,2.0,2.0,6,20
22517,1925,2,0,3067.0,1940.0,2,1239800.0,2.0,2.5,2,8
22521,1899,3,0,3750.0,3560.0,3,1238800.0,1.0,3.0,12,13
22534,1910,2,0,1900.0,2255.0,2,1237500.0,1.0,3.0,10,12
22535,0,0,0,5215.0,0.0,0,1237500.0,0.0,0.0,8,22
22536,1931,6,0,2500.0,4200.0,6,1237296.0,1.0,3.0,1,10
22540,1931,4,1,2500.0,2625.0,5,1237000.0,1.0,3.0,3,1
22581,1899,2,0,1833.0,2310.0,2,1235000.0,1.0,2.0,8,10
22612,1910,1,0,2300.0,1417.0,1,1232000.0,2.0,2.5,11,30
22673,1940,2,0,2296.0,2160.0,2,1230000.0,1.0,2.0,9,15
22674,1926,6,0,2000.0,3780.0,6,1230000.0,1.0,3.0,10,27
22675,1931,6,0,2000.0,4920.0,6,1230000.0,1.0,3.0,12,28
22676,1899,2,0,2000.0,3080.0,2,1230000.0,1.0,2.0,3,8
22677,1899,3,0,2000.0,3360.0,3,1230000.0,1.0,3.0,12,20
22678,1899,3,0,2175.0,3588.0,3,1230000.0,1.0,3.0,7,13
22679,1930,2,0,2425.0,2100.0,2,1230000.0,2.0,2.0,8,29
22680,1930,2,0,2040.0,2160.0,2,1230000.0,1.0,2.0,6,22
22681,1930,3,0,2000.0,2254.0,3,1230000.0,1.0,2.0,6,19
22682,1905,2,0,2003.0,2200.0,2,1230000.0,1.0,2.0,5,30
22683,1915,2,0,1757.0,1120.0,2,1230000.0,1.0,2.0,11,9
22688,1920,3,0,2800.0,2999.0,3,1230000.0,1.0,2.75,8,11
22690,1899,2,0,1250.0,1980.0,2,1230000.0,1.0,3.0,5,18
22691,1930,2,0,4000.0,1500.0,2,1230000.0,2.0,2.0,10,20
22692,1925,2,0,2003.0,2320.0,2,1230000.0,1.0,2.0,2,2
22693,1910,2,0,2003.0,2520.0,2,1230000.0,1.0,2.0,9,29
22709,1920,2,0,5000.0,2407.0,2,1228000.0,2.0,2.5,3,22
22713,1925,2,0,2375.0,2208.0,2,1227375.0,1.0,2.0,10,30
22718,1940,2,0,2033.0,3300.0,2,1227000.0,1.0,2.0,1,5
22726,1931,1,1,2233.0,1430.0,2,1225997.0,2.0,1.0,6,1
22856,1920,1,0,1800.0,1560.0,1,1225000.0,1.0,2.0,9,1
22857,1925,1,0,2000.0,1590.0,1,1225000.0,2.0,2.0,4,19
22858,2014,2,0,1667.0,3316.0,2,1225000.0,1.0,4.0,5,2
22859,1899,3,0,1983.0,3332.0,3,1225000.0,1.0,3.0,6,5
22861,1915,2,0,1633.0,1668.0,2,1225000.0,2.0,2.0,7,12
22863,1920,3,0,1900.0,3036.0,3,1225000.0,1.0,3.0,11,15
22864,1931,3,0,1502.0,3021.0,3,1225000.0,1.0,3.0,5,3
22865,1925,2,1,1950.0,3135.0,3,1225000.0,1.0,3.0,1,17
22866,1901,2,0,1900.0,3540.0,2,1225000.0,1.0,2.0,6,8
22867,1925,2,1,1600.0,3300.0,3,1225000.0,1.0,3.0,12,7
22869,1910,2,0,2000.0,2176.0,2,1225000.0,2.0,2.0,2,8
22870,1925,2,0,1875.0,1596.0,2,1225000.0,1.0,3.0,5,4
22871,1935,1,0,3000.0,1792.0,1,1225000.0,2.0,2.0,11,29
22872,1920,1,0,3000.0,1480.0,1,1225000.0,1.0,2.5,3,1
22873,1901,3,0,1786.0,1824.0,3,1225000.0,1.0,2.0,7,14
22876,1899,3,0,1573.0,2148.0,3,1225000.0,1.0,3.0,5,8
22877,1931,0,1,2763.0,660.0,1,1225000.0,1.0,1.0,4,17
22878,1920,8,0,2500.0,5000.0,8,1225000.0,1.0,4.0,5,24
22916,1915,4,0,2500.0,2300.0,4,1223526.0,1.0,2.0,3,9
22919,1931,6,0,2500.0,4500.0,6,1223041.0,1.0,3.0,1,10
23021,1960,2,0,1718.0,2298.0,2,1220000.0,1.0,2.0,3,7
23022,1901,2,0,2000.0,3000.0,2,1220000.0,1.0,2.0,11,16
23023,1950,2,0,2325.0,3512.0,2,1220000.0,2.0,2.0,5,30
23024,1899,2,0,1407.0,2358.0,2,1220000.0,1.0,2.0,5,10
23025,1901,2,0,2000.0,3300.0,2,1220000.0,1.0,2.0,12,21
23026,1930,2,0,2400.0,2213.0,2,1220000.0,1.0,2.0,12,15
23027,1925,4,0,2500.0,3200.0,4,1220000.0,1.0,2.0,1,30
23028,1899,1,0,2350.0,1847.0,1,1220000.0,1.0,1.5,9,27
23031,1899,3,0,1790.0,2700.0,3,1220000.0,2.0,3.0,3,30
23032,1915,2,0,2003.0,3420.0,2,1220000.0,1.0,2.0,11,21
23047,1930,3,0,1933.0,3162.0,3,1218000.0,1.0,2.0,6,23
23051,1899,2,0,1800.0,2428.0,2,1217000.0,1.0,2.0,5,16
23106,1901,2,0,1900.0,3612.0,2,1215000.0,1.0,2.0,2,27
23107,1930,1,0,2400.0,2092.0,1,1215000.0,1.0,2.5,11,22
23118,2013,8,0,2504.0,6350.0,8,1212500.0,1.0,4.0,2,21
23198,1899,2,0,2000.0,3000.0,2,1210000.0,1.0,2.0,5,1
23199,1899,3,0,1900.0,3620.0,3,1210000.0,1.0,3.0,6,14
23203,1915,3,0,2267.0,2248.0,3,1210000.0,1.0,2.0,7,21
23204,1931,4,1,2178.0,3042.0,5,1210000.0,1.0,3.0,2,7
23205,1915,1,0,4000.0,1914.0,1,1210000.0,2.0,2.5,7,6
23207,1930,1,0,2500.0,1472.0,1,1210000.0,2.0,2.0,3,1
23208,1920,1,0,1000.0,960.0,1,1210000.0,1.0,2.0,9,29
23209,1910,3,0,2003.0,2688.0,3,1210000.0,1.0,2.0,11,28
23211,1931,6,0,2750.0,5200.0,6,1210000.0,1.0,3.0,8,7
23219,2005,2,0,1000.0,3200.0,2,1208203.0,1.0,3.0,9,28
23255,1899,3,0,1510.0,3200.0,3,1205000.0,1.0,3.0,9,7
23258,1925,1,0,4000.0,1576.0,1,1205000.0,2.0,2.0,1,3
23259,1910,1,0,944.0,1020.0,1,1205000.0,1.0,2.0,12,27
23266,1920,6,0,1800.0,3941.0,6,1202864.0,1.0,3.0,9,13
23272,1920,1,0,2500.0,1440.0,1,1202000.0,2.0,2.0,2,3
23285,1910,3,0,2500.0,1600.0,3,1201000.0,1.0,1.0,7,31
23295,1899,2,0,1800.0,3240.0,2,1200500.0,1.0,3.0,8,21
23949,1926,1,1,1342.0,1920.0,2,1200000.0,1.0,2.0,3,31
23950,1899,2,0,2167.0,2900.0,2,1200000.0,1.0,2.0,9,25
23951,1930,2,0,5383.0,2201.0,2,1200000.0,1.0,2.5,11,21
23952,1940,3,0,2336.0,2160.0,3,1200000.0,1.0,2.0,7,11
23953,1905,1,1,2988.0,1739.0,2,1200000.0,1.0,2.5,6,16
23954,1920,1,0,3565.0,2193.0,1,1200000.0,2.0,2.5,10,16
23955,1925,1,0,2500.0,1632.0,1,1200000.0,2.0,2.0,8,17
23956,1925,2,0,1900.0,2140.0,2,1200000.0,1.0,2.0,4,25
23957,1915,2,0,1920.0,2850.0,2,1200000.0,1.0,2.0,4,26
23958,1910,2,0,2433.0,2388.0,2,1200000.0,2.0,2.0,1,27
23959,1905,2,0,2450.0,2337.0,2,1200000.0,2.0,2.0,3,1
23960,1915,2,0,1884.0,2981.0,2,1200000.0,1.0,2.0,12,6
23962,1931,4,0,2500.0,3198.0,4,1200000.0,1.0,2.0,3,8
23963,1915,1,0,2000.0,2400.0,1,1200000.0,1.0,2.0,10,17
23964,1899,2,0,1500.0,1800.0,2,1200000.0,1.0,2.0,2,6
23965,1899,2,0,2000.0,1840.0,2,1200000.0,1.0,3.0,9,25
23966,1899,2,0,1875.0,2532.0,2,1200000.0,1.0,2.0,1,13
23967,1899,2,0,1440.0,2430.0,2,1200000.0,1.0,2.0,4,17
23968,1899,3,0,2000.0,3450.0,3,1200000.0,1.0,3.0,1,27
23969,1899,3,0,2000.0,3300.0,3,1200000.0,1.0,3.0,5,4
23970,1931,12,0,3500.0,12600.0,12,1200000.0,1.0,4.0,11,28
23971,1930,6,0,2633.0,5530.0,6,1200000.0,1.0,3.0,9,18
23972,1925,1,0,2400.0,1672.0,1,1200000.0,2.0,2.0,6,7
23973,1925,1,0,2500.0,2120.0,1,1200000.0,2.0,2.0,9,22
23974,1931,3,0,1800.0,3300.0,3,1200000.0,1.0,3.0,12,15
23975,1935,3,0,2000.0,2640.0,3,1200000.0,1.0,2.0,1,31
23976,1925,2,0,2003.0,2200.0,2,1200000.0,1.0,2.0,9,19
23977,1930,2,0,2500.0,1376.0,2,1200000.0,2.0,2.0,5,8
23978,1930,2,0,1833.0,1822.0,2,1200000.0,2.0,2.0,9,5
23979,1920,2,0,2755.0,2880.0,2,1200000.0,2.0,2.0,6,8
23980,1899,2,0,2304.0,3192.0,2,1200000.0,1.0,2.0,2,14
23981,0,0,0,4290.0,0.0,0,1200000.0,0.0,0.0,10,19
23982,1931,4,0,2504.0,3444.0,4,1200000.0,1.0,2.0,7,19
23983,1931,6,0,1980.0,4824.0,6,1200000.0,1.0,3.0,1,19
23984,1930,1,1,1412.0,2700.0,2,1200000.0,1.0,2.0,8,8
23985,1930,5,1,1882.0,4000.0,6,1200000.0,1.0,3.0,6,6
23986,1920,1,0,2500.0,1300.0,1,1200000.0,1.0,2.0,6,6
23987,1920,2,0,1667.0,2001.0,2,1200000.0,1.0,2.0,4,19
23988,1910,2,0,1950.0,2925.0,2,1200000.0,1.0,2.0,10,2
23989,1899,3,0,1220.0,2400.0,3,1200000.0,1.0,3.0,11,1
23990,2003,3,0,2500.0,3465.0,3,1200000.0,1.0,3.0,8,16
23991,1920,3,0,1767.0,2828.0,3,1200000.0,1.0,3.0,12,15
23992,1931,6,0,2500.0,4500.0,6,1200000.0,1.0,3.0,5,19
23993,1931,6,0,2500.0,4875.0,6,1200000.0,1.0,3.0,10,24
23995,1901,2,0,2000.0,2880.0,2,1200000.0,1.0,2.0,9,26
23996,1899,2,0,2320.0,2088.0,2,1200000.0,2.0,2.0,9,18
23997,1915,3,0,1240.0,1869.0,3,1200000.0,1.0,3.0,11,10
23999,1915,6,0,2295.0,4860.0,6,1200000.0,1.0,3.0,8,10
24002,1935,1,0,2000.0,2418.0,1,1200000.0,1.0,2.0,10,30
24003,1920,2,0,2000.0,2304.0,2,1200000.0,2.0,2.0,10,13
24004,1920,2,0,2000.0,3150.0,2,1200000.0,1.0,2.0,5,19
24005,1899,2,0,2000.0,3210.0,2,1200000.0,1.0,2.0,10,25
24006,1924,4,0,2575.0,3450.0,4,1200000.0,1.0,2.0,7,20
24007,1930,1,0,4000.0,2394.0,1,1200000.0,1.0,2.5,9,12
24008,1925,1,0,5000.0,2644.0,1,1200000.0,2.0,2.0,7,19
24009,1933,2,1,1260.0,2925.0,3,1200000.0,1.0,3.0,8,10
24010,1906,6,0,2700.0,6318.0,6,1200000.0,1.0,3.0,6,22
24011,1906,6,0,2700.0,6318.0,6,1200000.0,1.0,3.0,6,22
24012,1906,6,0,2700.0,6318.0,6,1200000.0,1.0,3.0,6,22
24013,1906,6,0,2708.0,6318.0,6,1200000.0,1.0,3.0,6,22
24014,1925,1,0,2667.0,2052.0,1,1200000.0,2.0,2.0,9,28
24020,1960,3,0,1917.0,2308.0,3,1200000.0,1.0,3.0,9,18
24022,1910,2,0,1197.0,2000.0,2,1200000.0,1.0,2.0,1,6
24027,1925,1,0,5000.0,2040.0,1,1200000.0,2.0,2.0,3,24
24028,1930,1,0,4000.0,1536.0,1,1200000.0,2.0,2.0,9,27
24029,1925,1,0,2750.0,1394.0,1,1200000.0,1.0,2.0,7,5
24030,1927,2,1,1615.0,3002.0,3,1200000.0,1.0,2.0,3,21
24031,1925,1,0,3492.0,1274.0,1,1200000.0,1.0,2.75,8,28
24032,1920,2,0,3000.0,2592.0,2,1200000.0,2.0,2.0,12,1
24033,1899,2,0,4886.0,2120.0,2,1200000.0,1.0,2.0,2,1
24034,1901,3,0,1800.0,3024.0,3,1200000.0,1.0,3.0,9,6
24035,1910,3,0,1710.0,2565.0,3,1200000.0,1.0,3.0,4,4
24036,1910,6,0,2465.0,3750.0,6,1200000.0,1.0,3.0,3,9
24037,1910,4,1,2500.0,4460.0,5,1200000.0,1.0,3.0,9,28
24038,1925,2,0,3013.0,2316.0,2,1200000.0,2.0,2.5,11,14
24039,1910,2,0,2003.0,2000.0,2,1200000.0,1.0,2.0,11,29
24040,1925,2,0,2750.0,2480.0,2,1200000.0,1.0,2.0,8,3
24041,1935,1,0,4000.0,3624.0,1,1200000.0,2.0,2.0,10,4
24050,1925,0,1,8000.0,7000.0,1,1200000.0,1.0,3.0,5,10
24051,1930,2,0,2500.0,3192.0,2,1200000.0,2.0,2.0,11,1
24052,1930,2,0,6400.0,2552.0,2,1200000.0,2.0,2.5,12,12
24053,1910,1,0,1005.0,1032.0,1,1200000.0,1.0,2.0,5,16
24054,1910,2,0,1778.0,2040.0,2,1200000.0,1.0,2.0,8,4
24055,1945,2,0,1945.0,2870.0,2,1200000.0,1.0,2.0,7,31
24056,1920,3,0,1700.0,2295.0,3,1200000.0,1.0,2.0,1,27
24058,1940,2,0,2060.0,2565.0,2,1200000.0,1.0,2.0,1,3
24059,1931,4,1,1740.0,4350.0,5,1200000.0,1.0,3.0,9,7
24060,1989,0,1,1888.0,1865.0,1,1200000.0,1.0,1.0,1,12
24242,1915,2,0,2000.0,3120.0,2,1198900.0,1.0,2.0,3,7
24325,1920,2,0,2500.0,1781.0,2,1195000.0,2.0,2.5,8,21
24327,1925,1,0,2279.0,1580.0,1,1195000.0,2.0,2.0,10,24
24328,1901,2,0,2000.0,1464.0,2,1195000.0,1.0,2.0,3,22
24333,1935,2,0,2450.0,1840.0,2,1195000.0,2.0,2.0,10,12
24334,1920,3,0,4100.0,2720.0,3,1195000.0,1.0,2.75,6,28
24361,1931,1,1,690.0,1350.0,2,1192189.0,1.0,2.0,8,17
24362,1925,2,0,2925.0,2160.0,2,1192044.0,2.0,2.0,10,26
24364,1901,3,0,2183.0,2622.0,3,1192000.0,1.0,2.0,1,5
24416,1899,1,0,1667.0,1696.0,1,1190000.0,1.0,2.0,6,13
24417,1901,2,0,2000.0,2048.0,2,1190000.0,1.0,2.0,7,13
24418,0,0,0,1950.0,0.0,0,1190000.0,0.0,0.0,11,20
24419,1960,1,0,9090.0,2235.0,1,1190000.0,1.0,1.0,5,25
24420,1920,2,0,2003.0,2992.0,2,1190000.0,1.0,2.0,12,26
24453,0,0,0,2500.0,0.0,0,1188000.0,1.0,0.0,9,18
24454,1899,3,0,1240.0,2464.0,3,1188000.0,1.0,2.0,5,11
24522,1901,2,0,1372.0,2100.0,2,1185000.0,1.0,3.0,2,17
24523,1899,3,0,1500.0,3300.0,3,1185000.0,1.0,3.0,7,13
24524,1965,3,0,2030.0,3076.0,3,1185000.0,1.0,3.0,3,15
24546,1930,1,0,3000.0,1984.0,1,1182500.0,2.0,2.0,7,6
24550,1927,25,0,6000.0,17040.0,25,1182000.0,1.0,4.0,3,8
24562,1931,10,0,4688.0,13320.0,10,1180938.0,1.0,4.0,6,30
24646,1965,2,0,1937.0,2620.0,2,1180000.0,1.0,3.0,6,29
24647,1910,1,0,2000.0,2007.0,1,1180000.0,1.0,2.0,7,7
24648,1910,1,0,2600.0,1969.0,1,1180000.0,1.0,2.5,6,30
24649,1945,3,0,2083.0,2800.0,3,1180000.0,1.0,2.0,7,11
24650,1935,3,0,2000.0,2207.0,3,1180000.0,1.0,2.0,9,29
24651,1915,1,0,1803.0,1324.0,1,1180000.0,1.0,2.0,12,4
24652,1940,2,0,2300.0,2880.0,2,1180000.0,1.0,2.0,1,4
24653,1910,2,0,2003.0,2284.0,2,1180000.0,1.0,2.0,5,19
24654,1930,2,0,2975.0,1577.0,2,1180000.0,2.0,2.0,4,20
24655,1920,2,0,2000.0,3000.0,2,1180000.0,2.0,2.0,1,26
24656,1931,4,0,2000.0,2800.0,4,1180000.0,1.0,2.0,6,16
24657,1931,6,0,2500.0,4500.0,6,1180000.0,1.0,3.0,7,21
24659,1930,2,1,1976.0,3000.0,3,1180000.0,1.0,3.0,7,26
24661,0,0,0,5334.0,0.0,0,1180000.0,0.0,0.0,8,22
24662,1931,3,0,2279.0,3344.0,3,1180000.0,1.0,2.0,6,20
24663,1905,3,0,2003.0,3112.0,3,1180000.0,1.0,2.0,1,25
24664,1910,3,0,1540.0,3105.0,3,1180000.0,1.0,3.0,12,14
24676,1910,1,1,2000.0,2280.0,2,1178458.0,1.0,2.0,6,23
24682,1960,3,0,1933.0,2722.0,3,1177500.0,1.0,2.0,8,7
24836,1899,2,0,2200.0,3168.0,2,1175000.0,1.0,3.0,5,22
24837,1910,4,0,1615.0,2394.0,4,1175000.0,1.0,3.0,1,25
24838,1925,2,0,3100.0,2024.0,2,1175000.0,2.0,2.0,12,15
24843,2006,3,0,1800.0,3135.0,3,1175000.0,1.0,3.0,4,28
24847,1911,4,0,2333.0,5349.0,4,1175000.0,1.0,3.0,6,7
24854,1910,1,0,4270.0,3240.0,1,1175000.0,2.0,2.0,3,28
24855,1925,1,0,3000.0,1804.0,1,1175000.0,1.0,2.5,8,7
24856,1910,1,0,3750.0,1364.0,1,1175000.0,2.0,2.75,12,19
24857,1991,0,2,4000.0,2700.0,2,1175000.0,1.0,2.0,10,3
24858,1920,2,0,1667.0,1972.0,2,1175000.0,1.0,3.0,8,28
24859,1899,3,0,2300.0,3015.0,3,1175000.0,1.0,3.0,3,15
24864,1960,2,0,2835.0,3176.0,2,1175000.0,1.0,2.0,3,1
24913,1965,1,0,5600.0,2760.0,1,1173000.0,1.0,2.0,10,30
24916,1930,1,0,3000.0,2052.0,1,1172500.0,2.0,2.0,6,26
24985,1899,2,0,2000.0,2700.0,2,1170000.0,1.0,2.0,11,20
24986,1950,3,0,2000.0,2615.0,3,1170000.0,1.0,2.0,1,13
24987,1930,3,0,1520.0,3135.0,3,1170000.0,1.0,3.0,12,15
24989,1899,3,0,2427.0,2700.0,3,1170000.0,1.0,3.0,10,24
25063,1901,2,0,1875.0,2025.0,2,1165000.0,1.0,2.0,2,1
25064,1930,2,0,2425.0,2352.0,2,1165000.0,1.0,2.0,9,13
25066,2005,2,0,2851.0,2268.0,2,1165000.0,1.0,2.0,12,11
25071,1930,6,1,2254.0,6500.0,7,1165000.0,1.0,4.0,1,10
25175,1899,3,0,1401.0,2892.0,3,1160000.0,1.0,3.0,7,31
25178,2008,3,0,963.0,2694.0,3,1160000.0,1.0,3.0,11,29
25179,1931,6,0,2500.0,4275.0,6,1160000.0,1.0,3.0,8,14
25181,1932,4,1,2114.0,6542.0,5,1160000.0,1.0,3.0,10,4
25183,1925,2,0,8990.0,2646.0,2,1160000.0,2.0,2.0,4,13
25237,1925,2,0,1700.0,2520.0,2,1155000.0,1.0,2.0,7,19
25238,1976,2,0,4000.0,2970.0,2,1155000.0,1.0,1.0,8,29
25239,1910,3,0,1875.0,3093.0,3,1155000.0,1.0,3.0,8,1
25242,1910,1,0,4000.0,3151.0,1,1155000.0,2.0,2.75,2,15
25257,1931,6,0,2500.0,4350.0,6,1153218.0,1.0,3.0,1,10
25639,1950,2,0,2127.0,1701.0,2,1150000.0,1.0,1.0,6,29
25640,1925,1,0,2296.0,1472.0,1,1150000.0,2.0,2.0,10,24
25641,1925,2,0,2000.0,2000.0,2,1150000.0,1.0,2.0,12,11
25642,1910,2,0,2000.0,2424.0,2,1150000.0,1.0,2.0,7,13
25643,1988,2,0,1722.0,1750.0,2,1150000.0,1.0,3.0,4,10
25644,1925,2,0,2350.0,2052.0,2,1150000.0,2.0,2.0,10,3
25645,1899,2,0,1667.0,3000.0,2,1150000.0,1.0,3.0,11,16
25646,1899,2,0,1463.0,2634.0,2,1150000.0,1.0,2.0,9,13
25647,1931,3,0,811.0,2163.0,3,1150000.0,1.0,4.0,9,18
25648,1910,3,0,1733.0,3276.0,3,1150000.0,1.0,3.5,4,4
25649,1899,3,0,1917.0,2565.0,3,1150000.0,1.0,2.0,1,25
25650,1899,3,0,1700.0,2856.0,3,1150000.0,1.0,3.0,9,25
25651,1931,4,0,1667.0,2306.0,4,1150000.0,1.0,3.0,11,16
25652,1925,3,0,2000.0,2340.0,3,1150000.0,1.0,2.0,2,3
25653,1925,1,0,1636.0,1976.0,1,1150000.0,1.0,2.0,12,21
25654,1899,2,0,2000.0,2268.0,2,1150000.0,1.0,2.0,9,7
25655,1910,3,0,4023.0,2802.0,3,1150000.0,2.0,2.75,5,16
25657,1920,0,2,1600.0,2480.0,2,1150000.0,1.0,2.0,11,7
25658,1910,1,1,2100.0,2480.0,2,1150000.0,1.0,2.0,9,27
25659,1899,2,0,1925.0,2889.0,2,1150000.0,1.0,3.0,1,5
25660,2002,3,0,2513.0,3744.0,3,1150000.0,1.0,3.0,2,8
25664,1905,2,0,1560.0,2400.0,2,1150000.0,1.0,2.0,1,23
25665,1899,2,0,1850.0,2904.0,2,1150000.0,1.0,2.0,5,3
25666,1899,2,0,2300.0,1728.0,2,1150000.0,1.0,2.0,6,9
25667,1920,2,1,2405.0,3340.0,3,1150000.0,1.0,3.0,6,14
25668,1925,2,0,3194.0,2528.0,2,1150000.0,2.0,2.0,1,30
25672,1930,1,0,2000.0,1888.0,1,1150000.0,2.0,2.5,1,25
25673,1925,1,0,2000.0,1936.0,1,1150000.0,2.0,2.5,4,12
25674,1920,1,0,2100.0,1641.0,1,1150000.0,2.0,2.5,5,23
25675,1931,2,1,2216.0,2560.0,3,1150000.0,1.0,2.0,12,4
25676,1960,0,1,5000.0,4640.0,1,1150000.0,1.0,1.0,10,31
25677,1905,2,0,3375.0,2098.0,2,1150000.0,2.0,2.5,9,25
